"","X","iteration_num","expe_num","validation_result","clock_freq","current_sample","power_sample","energy_sample","shunt_voltage_sample","bus_voltage_sample","current_timestamp","timing_sample"
"139",139,0,0,NA,NA,14.0562057495117,73.7725830078125,348.046875,0.1054153125,5.2484375,4.726,NA
"140",140,0,0,NA,NA,14.0483856201172,73.7286376953125,350.60546875,0.1053578125,5.2482421875,4.76,NA
"141",141,0,0,NA,NA,14.0483856201172,73.8153076171875,353.173828125,0.1054775,5.2484375,4.795,NA
"142",142,0,0,NA,NA,14.0644073486328,73.8153076171875,355.732421875,0.1054775,5.2484375,4.829,NA
"143",143,0,0,NA,NA,14.0861511230469,73.929443359375,358.30078125,0.10564,5.2484375,4.863,NA
"144",144,0,0,NA,NA,14.0560150146484,73.76708984375,360.625,0.1054146875,5.248046875,4.897,NA
"145",145,0,0,NA,NA,14.0560150146484,73.76708984375,363.193359375,0.1054146875,5.248046875,4.931,NA
"146",146,0,0,NA,NA,14.0495300292969,73.7335205078125,365.751953125,0.1053659375,5.248046875,4.965,NA
"147",147,0,0,NA,NA,14.0680313110352,73.83544921875,368.310546875,0.1055046875,5.2484375,4.999,NA
"148",148,0,0,NA,NA,14.0680313110352,73.83544921875,370.87890625,0.1055046875,5.2484375,5.033,NA
"149",149,0,0,NA,NA,14.0712738037109,73.8397216796875,373.203125,0.1055284375,5.24765625,5.067,NA
"150",150,0,0,NA,NA,14.0708923339844,73.8470458984375,375.771484375,0.10552625,5.2482421875,5.101,NA
"151",151,0,0,NA,NA,14.0708923339844,73.8470458984375,378.330078125,0.10552625,5.2482421875,5.135,NA
"152",152,0,0,NA,NA,14.0626907348633,73.8043212890625,380.8984375,0.105465,5.2482421875,5.17,NA
"153",153,0,0,NA,NA,14.0567779541016,73.773193359375,383.447265625,0.10542,5.2482421875,5.204,NA
"154",154,0,0,NA,NA,14.0567779541016,73.773193359375,385.771484375,0.10542,5.2482421875,5.238,NA
"155",155,0,0,NA,NA,14.0373229980469,73.6627197265625,388.330078125,0.105275,5.24765625,5.272,NA
"156",156,0,0,NA,NA,14.0472412109375,73.724365234375,390.888671875,0.1053484375,5.2484375,5.306,NA
"157",157,0,0,NA,NA,14.0472412109375,73.724365234375,393.45703125,0.1053484375,5.2484375,5.34,NA
"158",158,0,0,NA,NA,14.0663146972656,73.814697265625,396.015625,0.105491875,5.24765625,5.374,NA
"159",159,0,0,NA,NA,14.0605926513672,73.7945556640625,398.349609375,0.1054490625,5.2484375,5.408,NA
"160",160,0,0,NA,NA,14.0605926513672,73.7945556640625,400.908203125,0.1054490625,5.2484375,5.442,NA
"161",161,0,0,NA,NA,14.0665054321289,73.8214111328125,403.466796875,0.1054925,5.248046875,5.476,NA
"162",162,0,0,NA,NA,14.0752792358398,73.8653564453125,406.03515625,0.10555875,5.2478515625,5.51,NA
"163",163,0,0,NA,NA,14.0752792358398,73.8653564453125,408.59375,0.10555875,5.2478515625,5.544,NA
"164",164,0,0,NA,NA,14.0632629394531,73.8031005859375,410.927734375,0.10546875,5.248046875,5.578,NA
"165",165,0,0,NA,NA,14.0460968017578,73.7115478515625,413.486328125,0.1053396875,5.2478515625,5.612,NA
"166",166,0,0,NA,NA,14.0460968017578,73.7115478515625,416.044921875,0.1053396875,5.2478515625,5.646,NA
"167",167,0,0,NA,NA,14.0565872192383,73.765869140625,418.603515625,0.105418125,5.2478515625,5.681,NA
"168",168,0,0,NA,NA,14.0497207641602,73.7353515625,421.162109375,0.1053671875,5.2482421875,5.715,NA
"169",169,0,0,NA,NA,14.0497207641602,73.7353515625,423.49609375,0.1053671875,5.2482421875,5.749,NA
"170",170,0,0,NA,NA,14.0676498413086,73.83056640625,426.0546875,0.105501875,5.2482421875,5.783,NA
"171",171,0,0,NA,NA,14.0775680541992,73.8824462890625,428.61328125,0.1055765625,5.2482421875,5.817,NA
"172",172,0,0,NA,NA,14.0775680541992,73.8824462890625,431.181640625,0.105419375,5.24765625,5.851,NA
"173",173,0,0,NA,NA,14.0567779541016,73.7652587890625,433.505859375,0.105419375,5.24765625,5.885,NA
"174",174,0,0,NA,NA,14.0506744384766,73.7396240234375,436.064453125,0.105374375,5.2482421875,5.919,NA
"175",175,0,0,NA,NA,14.0506744384766,73.7396240234375,438.6328125,0.1054684375,5.2478515625,5.953,NA
"176",176,0,0,NA,NA,14.0632629394531,73.802490234375,441.19140625,0.1054684375,5.2478515625,5.987,NA
"177",177,0,0,NA,NA,14.0810012817383,73.8934326171875,443.759765625,0.10560125,5.2478515625,6.021,NA
"178",178,0,0,NA,NA,14.0810012817383,73.8934326171875,446.09375,0.10549625,5.2478515625,6.055,NA
"179",179,0,0,NA,NA,14.0668869018555,73.8201904296875,448.65234375,0.10549625,5.2478515625,6.089,NA
"180",180,0,0,NA,NA,14.0949249267578,73.9703369140625,451.220703125,0.1057065625,5.248046875,6.123,NA
"181",181,0,0,NA,NA,14.0949249267578,73.9703369140625,453.7890625,0.10546875,5.248046875,6.157,NA
"182",182,0,0,NA,NA,14.0632629394531,73.804931640625,456.123046875,0.10546875,5.248046875,6.19,NA
"183",183,0,0,NA,NA,14.0727996826172,73.8555908203125,458.681640625,0.10554,5.2482421875,6.224,NA
"184",184,0,0,NA,NA,14.0727996826172,73.8555908203125,461.25,0.1056084375,5.2484375,6.258,NA
"185",185,0,0,NA,NA,14.0817642211914,73.90625,463.80859375,0.1056084375,5.2484375,6.292,NA
"186",186,0,0,NA,NA,14.0935897827148,73.9605712890625,466.142578125,0.105695625,5.2478515625,6.326,NA
