vreg,divider,range,freqa,freqb,clock_freq
11,12,fa5,7777,0057,16246
11,12,fa5,7777,0077,16536
11,12,fa5,7777,0177,16518
11,12,fa5,7777,0377,16498
11,12,fa5,7777,0577,16501
11,12,fa5,7777,0777,16477
11,12,fa5,7777,1777,16475
11,12,fa5,7777,3777,16479
11,12,fa5,7777,5777,16485
11,12,fa5,7777,7777,16472
11,12,fa7,0001,0001,13166
11,12,fa7,0001,0003,13111
11,12,fa7,0001,0005,13103
11,12,fa7,0001,0007,13045
11,12,fa7,0001,0017,13064
11,12,fa7,0001,0037,13063
11,12,fa7,0001,0057,13064
11,12,fa7,0001,0077,13060
11,12,fa7,0001,0177,13088
11,12,fa7,0001,0377,13098
11,12,fa7,0001,0577,13091
11,12,fa7,0001,0777,13095
11,12,fa7,0001,1777,13097
11,12,fa7,0001,3777,13086
11,12,fa7,0001,5777,13090
11,12,fa7,0001,7777,13094
11,12,fa7,0003,0001,13425
11,12,fa7,0003,0003,13363
11,12,fa7,0003,0005,13373
11,12,fa7,0003,0007,13313
11,12,fa7,0003,0017,13325
11,12,fa7,0003,0037,13331
11,12,fa7,0003,0057,13328
11,12,fa7,0003,0077,13330
11,12,fa7,0003,0177,13353
11,12,fa7,0003,0377,13358
11,12,fa7,0003,0577,13363
11,12,fa7,0003,0777,13362
11,12,fa7,0003,1777,13363
11,12,fa7,0003,3777,13361
11,12,fa7,0003,5777,13368
11,12,fa7,0003,7777,13359
11,12,fa7,0005,0001,13434
11,12,fa7,0005,0003,13373
11,12,fa7,0005,0005,13379
11,12,fa7,0005,0007,13321
11,12,fa7,0005,0017,13331
11,12,fa7,0005,0037,13336
11,12,fa7,0005,0057,13333
11,12,fa7,0005,0077,13336
11,12,fa7,0005,0177,13358
11,12,fa7,0005,0377,13360
11,12,fa7,0005,0577,13356
11,12,fa7,0005,0777,13361
11,12,fa7,0005,1777,13364
11,12,fa7,0005,3777,13358
11,12,fa7,0005,5777,13357
11,12,fa7,0005,7777,13364
11,12,fa7,0007,0001,13554
11,12,fa7,0007,0003,13493
11,12,fa7,0007,0005,13491
11,12,fa7,0007,0007,13429
11,12,fa7,0007,0017,13462
11,12,fa7,0007,0037,13455
11,12,fa7,0007,0057,13451
11,12,fa7,0007,0077,13447
11,12,fa7,0007,0177,13472
11,12,fa7,0007,0377,13486
11,12,fa7,0007,0577,13490
11,12,fa7,0007,0777,13489
11,12,fa7,0007,1777,13492
11,12,fa7,0007,3777,13495
11,12,fa7,0007,5777,13493
11,12,fa7,0007,7777,13490
11,12,fa7,0017,0001,14912
11,12,fa7,0017,0003,14838
11,12,fa7,0017,0005,14839
11,12,fa7,0017,0007,14763
11,12,fa7,0017,0017,14773
11,12,fa7,0017,0037,14780
11,12,fa7,0017,0057,14777
11,12,fa7,0017,0077,14786
11,12,fa7,0017,0177,14814
11,12,fa7,0017,0377,14830
11,12,fa7,0017,0577,14819
11,12,fa7,0017,0777,14820
11,12,fa7,0017,1777,14824
11,12,fa7,0017,3777,14823
11,12,fa7,0017,5777,14830
11,12,fa7,0017,7777,14828
11,12,fa7,0037,0001,15387
11,12,fa7,0037,0003,15304
11,12,fa7,0037,0005,15320
11,12,fa7,0037,0007,15221
11,12,fa7,0037,0017,15238
11,12,fa7,0037,0037,15249
11,12,fa7,0037,0057,15245
11,12,fa7,0037,0077,15255
11,12,fa7,0037,0177,15280
11,12,fa7,0037,0377,15281
11,12,fa7,0037,0577,15281
11,12,fa7,0037,0777,15278
11,12,fa7,0037,1777,15280
11,12,fa7,0037,3777,15284
11,12,fa7,0037,5777,15276
11,12,fa7,0037,7777,15284
11,12,fa7,0057,0001,15385
11,12,fa7,0057,0003,15312
11,12,fa7,0057,0005,15312
11,12,fa7,0057,0007,15239
11,12,fa7,0057,0017,15250
11,12,fa7,0057,0037,15271
11,12,fa7,0057,0057,15253
11,12,fa7,0057,0077,15263
11,12,fa7,0057,0177,15294
11,12,fa7,0057,0377,15293
11,12,fa7,0057,0577,15294
11,12,fa7,0057,0777,15299
11,12,fa7,0057,1777,15292
11,12,fa7,0057,3777,15291
11,12,fa7,0057,5777,15290
11,12,fa7,0057,7777,15293
11,12,fa7,0077,0001,15616
11,12,fa7,0077,0003,15538
11,12,fa7,0077,0005,15547
11,12,fa7,0077,0007,15470
11,12,fa7,0077,0017,15485
11,12,fa7,0077,0037,15489
11,12,fa7,0077,0057,15486
11,12,fa7,0077,0077,15493
11,12,fa7,0077,0177,15530
11,12,fa7,0077,0377,15532
11,12,fa7,0077,0577,15530
11,12,fa7,0077,0777,15532
11,12,fa7,0077,1777,15521
11,12,fa7,0077,3777,15528
11,12,fa7,0077,5777,15523
11,12,fa7,0077,7777,15540
11,12,fa7,0177,0001,16804
11,12,fa7,0177,0003,16707
11,12,fa7,0177,0005,16717
11,12,fa7,0177,0007,16629
11,12,fa7,0177,0017,16657
11,12,fa7,0177,0037,16675
11,12,fa7,0177,0057,16670
11,12,fa7,0177,0077,16666
11,12,fa7,0177,0177,16695
11,12,fa7,0177,0377,16692
11,12,fa7,0177,0577,16694
11,12,fa7,0177,0777,16696
11,12,fa7,0177,1777,16699
11,12,fa7,0177,3777,16703
11,12,fa7,0177,5777,16709
11,12,fa7,0177,7777,16702
11,12,fa7,0377,0001,17240
11,12,fa7,0377,0003,17155
11,12,fa7,0377,0005,17153
11,12,fa7,0377,0007,17074
11,12,fa7,0377,0017,17092
11,12,fa7,0377,0037,17106
11,12,fa7,0377,0057,17107
11,12,fa7,0377,0077,17107
11,12,fa7,0377,0177,17122
11,12,fa7,0377,0377,17138
11,12,fa7,0377,0577,17130
11,12,fa7,0377,0777,17133
11,12,fa7,0377,1777,17136
11,12,fa7,0377,3777,17134
11,12,fa7,0377,5777,17141
11,12,fa7,0377,7777,17132
11,12,fa7,0577,0001,17308
11,12,fa7,0577,0003,17217
11,12,fa7,0577,0005,17221
11,12,fa7,0577,0007,17116
11,12,fa7,0577,0017,17151
11,12,fa7,0577,0037,17160
11,12,fa7,0577,0057,17166
11,12,fa7,0577,0077,17171
11,12,fa7,0577,0177,17201
11,12,fa7,0577,0377,17203
11,12,fa7,0577,0577,17204
11,12,fa7,0577,0777,17204
11,12,fa7,0577,1777,17204
11,12,fa7,0577,3777,17209
11,12,fa7,0577,5777,17208
11,12,fa7,0577,7777,17199
11,12,fa7,0777,0001,17520
11,12,fa7,0777,0003,17426
11,12,fa7,0777,0005,17419
11,12,fa7,0777,0007,17326
11,12,fa7,0777,0017,17367
11,12,fa7,0777,0037,17370
11,12,fa7,0777,0057,17380
11,12,fa7,0777,0077,17373
11,12,fa7,0777,0177,17406
11,12,fa7,0777,0377,17411
11,12,fa7,0777,0577,17413
11,12,fa7,0777,0777,17412
11,12,fa7,0777,1777,17419
11,12,fa7,0777,3777,17422
11,12,fa7,0777,5777,17404
11,12,fa7,0777,7777,17403
11,12,fa7,1777,0001,19667
11,12,fa7,1777,0003,19620
11,12,fa7,1777,0005,19612
11,12,fa7,1777,0007,19555
11,12,fa7,1777,0017,19581
11,12,fa7,1777,0037,19586
11,12,fa7,1777,0057,19586
11,12,fa7,1777,0077,19591
11,12,fa7,1777,0177,19608
11,12,fa7,1777,0377,19611
11,12,fa7,1777,0577,19609
11,12,fa7,1777,0777,19603
11,12,fa7,1777,1777,19609
11,12,fa7,1777,3777,19616
11,12,fa7,1777,5777,19627
11,12,fa7,1777,7777,19617
11,12,fa7,3777,0001,20581
11,12,fa7,3777,0003,20541
11,12,fa7,3777,0005,20537
11,12,fa7,3777,0007,20505
11,12,fa7,3777,0017,20512
11,12,fa7,3777,0037,20511
11,12,fa7,3777,0057,20502
11,12,fa7,3777,0077,20513
11,12,fa7,3777,0177,20522
11,12,fa7,3777,0377,20526
11,12,fa7,3777,0577,20540
11,12,fa7,3777,0777,20517
11,12,fa7,3777,1777,20540
11,12,fa7,3777,3777,20533
11,12,fa7,3777,5777,20538
11,12,fa7,3777,7777,20539
11,12,fa7,5777,0001,20591
11,12,fa7,5777,0003,20542
11,12,fa7,5777,0005,20540
11,12,fa7,5777,0007,20507
11,12,fa7,5777,0017,20519
11,12,fa7,5777,0037,20518
11,12,fa7,5777,0057,20509
11,12,fa7,5777,0077,20520
11,12,fa7,5777,0177,20534
11,12,fa7,5777,0377,20535
11,12,fa7,5777,0577,20529
11,12,fa7,5777,0777,20537
11,12,fa7,5777,1777,20522
11,12,fa7,5777,3777,20522
11,12,fa7,5777,5777,20532
11,12,fa7,5777,7777,20537
11,12,fa7,7777,0001,21076
11,12,fa7,7777,0003,21049
11,12,fa7,7777,0005,21041
11,12,fa7,7777,0007,21003
11,12,fa7,7777,0017,20999
11,12,fa7,7777,0037,21008
11,12,fa7,7777,0057,21000
11,12,fa7,7777,0077,21004
11,12,fa7,7777,0177,21017
11,12,fa7,7777,0377,21032
11,12,fa7,7777,0577,21028
11,12,fa7,7777,0777,21031
11,12,fa7,7777,1777,21027
11,12,fa7,7777,3777,21029
11,12,fa7,7777,5777,21027
11,12,fa7,7777,7777,21025
11,12,fa6,0001,0001,20692
11,12,fa6,0001,0003,20688
11,12,fa6,0001,0005,20672
11,12,fa6,0001,0007,20691
11,12,fa6,0001,0017,20658
11,12,fa6,0001,0037,20648
11,12,fa6,0001,0057,20654
11,12,fa6,0001,0077,20649
11,12,fa6,0001,0177,20598
11,12,fa6,0001,0377,20583
11,12,fa6,0001,0577,20578
11,12,fa6,0001,0777,20559
11,12,fa6,0001,1777,20531
11,12,fa6,0001,3777,20540
11,12,fa6,0001,5777,20543
11,12,fa6,0001,7777,20537
11,12,fa6,0003,0001,21397
11,12,fa6,0003,0003,21381
11,12,fa6,0003,0005,21385
11,12,fa6,0003,0007,21385
11,12,fa6,0003,0017,21338
11,12,fa6,0003,0037,21325
11,12,fa6,0003,0057,21347
11,12,fa6,0003,0077,21337
11,12,fa6,0003,0177,21296
11,12,fa6,0003,0377,21278
11,12,fa6,0003,0577,21265
11,12,fa6,0003,0777,21271
11,12,fa6,0003,1777,21237
11,12,fa6,0003,3777,21231
11,12,fa6,0003,5777,21234
11,12,fa6,0003,7777,21230
11,12,fa6,0005,0001,21403
11,12,fa6,0005,0003,21390
11,12,fa6,0005,0005,21380
11,12,fa6,0005,0007,21391
11,12,fa6,0005,0017,21354
11,12,fa6,0005,0037,21346
11,12,fa6,0005,0057,21333
11,12,fa6,0005,0077,21336
11,12,fa6,0005,0177,21296
11,12,fa6,0005,0377,21280
11,12,fa6,0005,0577,21276
11,12,fa6,0005,0777,21267
11,12,fa6,0005,1777,21241
11,12,fa6,0005,3777,21232
11,12,fa6,0005,5777,21236
11,12,fa6,0005,7777,21229
11,12,fa6,0007,0001,21752
11,12,fa6,0007,0003,21735
11,12,fa6,0007,0005,21735
11,12,fa6,0007,0007,21733
11,12,fa6,0007,0017,21696
11,12,fa6,0007,0037,21686
11,12,fa6,0007,0057,21676
11,12,fa6,0007,0077,21681
11,12,fa6,0007,0177,21644
11,12,fa6,0007,0377,21621
11,12,fa6,0007,0577,21618
11,12,fa6,0007,0777,21602
11,12,fa6,0007,1777,21585
11,12,fa6,0007,3777,21557
11,12,fa6,0007,5777,21558
11,12,fa6,0007,7777,21562
11,12,fa6,0017,0001,25864
11,12,fa6,0017,0003,25870
11,12,fa6,0017,0005,25867
11,12,fa6,0017,0007,25865
11,12,fa6,0017,0017,25785
11,12,fa6,0017,0037,25768
11,12,fa6,0017,0057,25764
11,12,fa6,0017,0077,25755
11,12,fa6,0017,0177,25743
11,12,fa6,0017,0377,25743
11,12,fa6,0017,0577,25747
11,12,fa6,0017,0777,25736
11,12,fa6,0017,1777,25729
11,12,fa6,0017,3777,25744
11,12,fa6,0017,5777,25738
11,12,fa6,0017,7777,25745
11,12,fa6,0037,0001,27499
11,12,fa6,0037,0003,27479
11,12,fa6,0037,0005,27481
11,12,fa6,0037,0007,27462
11,12,fa6,0037,0017,27471
11,12,fa6,0037,0037,27450
11,12,fa6,0037,0057,27447
11,12,fa6,0037,0077,27422
11,12,fa6,0037,0177,27404
11,12,fa6,0037,0377,27399
11,12,fa6,0037,0577,27409
11,12,fa6,0037,0777,27393
11,12,fa6,0037,1777,27395
11,12,fa6,0037,3777,27394
11,12,fa6,0037,5777,27397
11,12,fa6,0037,7777,27397
11,12,fa6,0057,0001,27544
11,12,fa6,0057,0003,27497
11,12,fa6,0057,0005,27530
11,12,fa6,0057,0007,27514
11,12,fa6,0057,0017,27527
11,12,fa6,0057,0037,27504
11,12,fa6,0057,0057,27497
11,12,fa6,0057,0077,27481
11,12,fa6,0057,0177,27452
11,12,fa6,0057,0377,27439
11,12,fa6,0057,0577,27453
11,12,fa6,0057,0777,27450
11,12,fa6,0057,1777,27450
11,12,fa6,0057,3777,27442
11,12,fa6,0057,5777,27433
11,12,fa6,0057,7777,27451
11,12,fa6,0077,0001,28439
11,12,fa6,0077,0003,28467
11,12,fa6,0077,0005,28470
11,12,fa6,0077,0007,28456
11,12,fa6,0077,0017,28440
11,12,fa6,0077,0037,28441
11,12,fa6,0077,0057,28440
11,12,fa6,0077,0077,28431
11,12,fa6,0077,0177,28379
11,12,fa6,0077,0377,28379
11,12,fa6,0077,0577,28378
11,12,fa6,0077,0777,28377
11,12,fa6,0077,1777,28383
11,12,fa6,0077,3777,28381
11,12,fa6,0077,5777,28379
11,12,fa6,0077,7777,28372
11,12,fa6,0177,0001,28386
11,12,fa6,0177,0003,28370
11,12,fa6,0177,0005,28383
11,12,fa6,0177,0007,28368
11,12,fa6,0177,0017,28341
11,12,fa6,0177,0037,28328
11,12,fa6,0177,0057,28330
11,12,fa6,0177,0077,28320
11,12,fa6,0177,0177,28320
11,12,fa6,0177,0377,28310
11,12,fa6,0177,0577,28312
11,12,fa6,0177,0777,28311
11,12,fa6,0177,1777,28305
11,12,fa6,0177,3777,28314
11,12,fa6,0177,5777,28302
11,12,fa6,0177,7777,28298
11,12,fa6,0377,0001,28318
11,12,fa6,0377,0003,28311
11,12,fa6,0377,0005,28342
11,12,fa6,0377,0007,28329
11,12,fa6,0377,0017,28264
11,12,fa6,0377,0037,28267
11,12,fa6,0377,0057,28261
11,12,fa6,0377,0077,28256
11,12,fa6,0377,0177,28235
11,12,fa6,0377,0377,28257
11,12,fa6,0377,0577,28253
11,12,fa6,0377,0777,28251
11,12,fa6,0377,1777,28247
11,12,fa6,0377,3777,28247
11,12,fa6,0377,5777,28241
11,12,fa6,0377,7777,28235
11,12,fa6,0577,0001,28347
11,12,fa6,0577,0003,28354
11,12,fa6,0577,0005,28359
11,12,fa6,0577,0007,28353
11,12,fa6,0577,0017,28279
11,12,fa6,0577,0037,28279
11,12,fa6,0577,0057,28275
11,12,fa6,0577,0077,28279
11,12,fa6,0577,0177,28270
11,12,fa6,0577,0377,28249
11,12,fa6,0577,0577,28259
11,12,fa6,0577,0777,28257
11,12,fa6,0577,1777,28238
11,12,fa6,0577,3777,28247
11,12,fa6,0577,5777,28250
11,12,fa6,0577,7777,28253
11,12,fa6,0777,0001,28277
11,12,fa6,0777,0003,28266
11,12,fa6,0777,0005,28272
11,12,fa6,0777,0007,28266
11,12,fa6,0777,0017,28205
11,12,fa6,0777,0037,28202
11,12,fa6,0777,0057,28196
11,12,fa6,0777,0077,28202
11,12,fa6,0777,0177,28193
11,12,fa6,0777,0377,28185
11,12,fa6,0777,0577,28185
11,12,fa6,0777,0777,28179
11,12,fa6,0777,1777,28170
11,12,fa6,0777,3777,28168
11,12,fa6,0777,5777,28163
11,12,fa6,0777,7777,28167
11,12,fa6,1777,0001,28200
11,12,fa6,1777,0003,28184
11,12,fa6,1777,0005,28192
11,12,fa6,1777,0007,28186
11,12,fa6,1777,0017,28184
11,12,fa6,1777,0037,28191
11,12,fa6,1777,0057,28188
11,12,fa6,1777,0077,28185
11,12,fa6,1777,0177,28155
11,12,fa6,1777,0377,28140
11,12,fa6,1777,0577,28137
11,12,fa6,1777,0777,28120
11,12,fa6,1777,1777,28120
11,12,fa6,1777,3777,28067
11,12,fa6,1777,5777,28056
11,12,fa6,1777,7777,28061
11,12,fa6,3777,0001,28202
11,12,fa6,3777,0003,28203
11,12,fa6,3777,0005,28199
11,12,fa6,3777,0007,28196
11,12,fa6,3777,0017,28196
11,12,fa6,3777,0037,28187
11,12,fa6,3777,0057,28192
11,12,fa6,3777,0077,28186
11,12,fa6,3777,0177,28139
11,12,fa6,3777,0377,28116
11,12,fa6,3777,0577,28116
11,12,fa6,3777,0777,28115
11,12,fa6,3777,1777,28038
11,12,fa6,3777,3777,27995
11,12,fa6,3777,5777,28027
11,12,fa6,3777,7777,28027
11,12,fa6,5777,0001,28190
11,12,fa6,5777,0003,28196
11,12,fa6,5777,0005,28205
11,12,fa6,5777,0007,28205
11,12,fa6,5777,0017,28202
11,12,fa6,5777,0037,28188
11,12,fa6,5777,0057,28192
11,12,fa6,5777,0077,28173
11,12,fa6,5777,0177,28143
11,12,fa6,5777,0377,28126
11,12,fa6,5777,0577,28130
11,12,fa6,5777,0777,28124
11,12,fa6,5777,1777,28040
11,12,fa6,5777,3777,28033
11,12,fa6,5777,5777,28027
11,12,fa6,5777,7777,28039
11,12,fa6,7777,0001,28209
11,12,fa6,7777,0003,28208
11,12,fa6,7777,0005,28201
11,12,fa6,7777,0007,28201
11,12,fa6,7777,0017,28178
11,12,fa6,7777,0037,28170
11,12,fa6,7777,0057,28166
11,12,fa6,7777,0077,28156
11,12,fa6,7777,0177,28111
11,12,fa6,7777,0377,28095
11,12,fa6,7777,0577,28102
11,12,fa6,7777,0777,28092
11,12,fa6,7777,1777,28007
11,12,fa6,7777,3777,27999
11,12,fa6,7777,5777,27992
11,12,fa6,7777,7777,27989
11,13,fa4,0001,0001,7328
11,13,fa4,0001,0003,7401
11,13,fa4,0001,0005,7413
11,13,fa4,0001,0007,7443
11,13,fa4,0001,0017,7812
11,13,fa4,0001,0037,7935
11,13,fa4,0001,0057,7927
11,13,fa4,0001,0077,7996
11,13,fa4,0001,0177,8454
11,13,fa4,0001,0377,8602
11,13,fa4,0001,0577,8616
11,13,fa4,0001,0777,8686
11,13,fa4,0001,1777,9017
11,13,fa4,0001,3777,9131
11,13,fa4,0001,5777,9144
11,13,fa4,0001,7777,9201
11,13,fa4,0003,0001,7420
11,13,fa4,0003,0003,7495
11,13,fa4,0003,0005,7507
11,13,fa4,0003,0007,7538
11,13,fa4,0003,0017,7917
11,13,fa4,0003,0037,8039
11,13,fa4,0003,0057,8037
11,13,fa4,0003,0077,8104
11,13,fa4,0003,0177,8567
11,13,fa4,0003,0377,8728
11,13,fa4,0003,0577,8732
11,13,fa4,0003,0777,8815
11,13,fa4,0003,1777,9162
11,13,fa4,0003,3777,9274
11,13,fa4,0003,5777,9289
11,13,fa4,0003,7777,9348
11,13,fa4,0005,0001,7424
11,13,fa4,0005,0003,7496
11,13,fa4,0005,0005,7512
11,13,fa4,0005,0007,7540
11,13,fa4,0005,0017,7913
11,13,fa4,0005,0037,8040
11,13,fa4,0005,0057,8034
11,13,fa4,0005,0077,8101
11,13,fa4,0005,0177,8567
11,13,fa4,0005,0377,8725
11,13,fa4,0005,0577,8730
11,13,fa4,0005,0777,8814
11,13,fa4,0005,1777,9156
11,13,fa4,0005,3777,9278
11,13,fa4,0005,5777,9291
11,13,fa4,0005,7777,9351
11,13,fa4,0007,0001,7466
11,13,fa4,0007,0003,7542
11,13,fa4,0007,0005,7551
11,13,fa4,0007,0007,7582
11,13,fa4,0007,0017,7962
11,13,fa4,0007,0037,8090
11,13,fa4,0007,0057,8082
11,13,fa4,0007,0077,8153
11,13,fa4,0007,0177,8630
11,13,fa4,0007,0377,8784
11,13,fa4,0007,0577,8790
11,13,fa4,0007,0777,8871
11,13,fa4,0007,1777,9221
11,13,fa4,0007,3777,9339
11,13,fa4,0007,5777,9354
11,13,fa4,0007,7777,9412
11,13,fa4,0017,0001,7874
11,13,fa4,0017,0003,7960
11,13,fa4,0017,0005,7972
11,13,fa4,0017,0007,8009
11,13,fa4,0017,0017,8433
11,13,fa4,0017,0037,8577
11,13,fa4,0017,0057,8566
11,13,fa4,0017,0077,8649
11,13,fa4,0017,0177,9174
11,13,fa4,0017,0377,9356
11,13,fa4,0017,0577,9370
11,13,fa4,0017,0777,9457
11,13,fa4,0017,1777,9861
11,13,fa4,0017,3777,9997
11,13,fa4,0017,5777,10015
11,13,fa4,0017,7777,10079
11,13,fa4,0037,0001,8015
11,13,fa4,0037,0003,8103
11,13,fa4,0037,0005,8115
11,13,fa4,0037,0007,8150
11,13,fa4,0037,0017,8594
11,13,fa4,0037,0037,8742
11,13,fa4,0037,0057,8735
11,13,fa4,0037,0077,8816
11,13,fa4,0037,0177,9372
11,13,fa4,0037,0377,9561
11,13,fa4,0037,0577,9569
11,13,fa4,0037,0777,9661
11,13,fa4,0037,1777,10076
11,13,fa4,0037,3777,10223
11,13,fa4,0037,5777,10239
11,13,fa4,0037,7777,10307
11,13,fa4,0057,0001,8018
11,13,fa4,0057,0003,8106
11,13,fa4,0057,0005,8120
11,13,fa4,0057,0007,8156
11,13,fa4,0057,0017,8599
11,13,fa4,0057,0037,8748
11,13,fa4,0057,0057,8737
11,13,fa4,0057,0077,8819
11,13,fa4,0057,0177,9374
11,13,fa4,0057,0377,9564
11,13,fa4,0057,0577,9573
11,13,fa4,0057,0777,9668
11,13,fa4,0057,1777,10079
11,13,fa4,0057,3777,10224
11,13,fa4,0057,5777,10239
11,13,fa4,0057,7777,10316
11,13,fa4,0077,0001,8088
11,13,fa4,0077,0003,8187
11,13,fa4,0077,0005,8193
11,13,fa4,0077,0007,8231
11,13,fa4,0077,0017,8682
11,13,fa4,0077,0037,8832
11,13,fa4,0077,0057,8820
11,13,fa4,0077,0077,8907
11,13,fa4,0077,0177,9475
11,13,fa4,0077,0377,9671
11,13,fa4,0077,0577,9677
11,13,fa4,0077,0777,9771
11,13,fa4,0077,1777,10195
11,13,fa4,0077,3777,10344
11,13,fa4,0077,5777,10361
11,13,fa4,0077,7777,10432
11,13,fa4,0177,0001,8423
11,13,fa4,0177,0003,8526
11,13,fa4,0177,0005,8536
11,13,fa4,0177,0007,8575
11,13,fa4,0177,0017,9065
11,13,fa4,0177,0037,9233
11,13,fa4,0177,0057,9221
11,13,fa4,0177,0077,9314
11,13,fa4,0177,0177,9933
11,13,fa4,0177,0377,10146
11,13,fa4,0177,0577,10158
11,13,fa4,0177,0777,10268
11,13,fa4,0177,1777,10732
11,13,fa4,0177,3777,10899
11,13,fa4,0177,5777,10919
11,13,fa4,0177,7777,11000
11,13,fa4,0377,0001,8543
11,13,fa4,0377,0003,8644
11,13,fa4,0377,0005,8656
11,13,fa4,0377,0007,8695
11,13,fa4,0377,0017,9205
11,13,fa4,0377,0037,9374
11,13,fa4,0377,0057,9363
11,13,fa4,0377,0077,9460
11,13,fa4,0377,0177,10101
11,13,fa4,0377,0377,10323
11,13,fa4,0377,0577,10329
11,13,fa4,0377,0777,10441
11,13,fa4,0377,1777,10926
11,13,fa4,0377,3777,11097
11,13,fa4,0377,5777,11120
11,13,fa4,0377,7777,11203
11,13,fa4,0577,0001,8558
11,13,fa4,0577,0003,8660
11,13,fa4,0577,0005,8673
11,13,fa4,0577,0007,8716
11,13,fa4,0577,0017,9224
11,13,fa4,0577,0037,9397
11,13,fa4,0577,0057,9387
11,13,fa4,0577,0077,9481
11,13,fa4,0577,0177,10129
11,13,fa4,0577,0377,10349
11,13,fa4,0577,0577,10360
11,13,fa4,0577,0777,10472
11,13,fa4,0577,1777,10958
11,13,fa4,0577,3777,11130
11,13,fa4,0577,5777,11153
11,13,fa4,0577,7777,11238
11,13,fa4,0777,0001,8617
11,13,fa4,0777,0003,8722
11,13,fa4,0777,0005,8732
11,13,fa4,0777,0007,8774
11,13,fa4,0777,0017,9285
11,13,fa4,0777,0037,9466
11,13,fa4,0777,0057,9453
11,13,fa4,0777,0077,9549
11,13,fa4,0777,0177,10207
11,13,fa4,0777,0377,10428
11,13,fa4,0777,0577,10439
11,13,fa4,0777,0777,10553
11,13,fa4,0777,1777,11049
11,13,fa4,0777,3777,11222
11,13,fa4,0777,5777,11248
11,13,fa4,0777,7777,11328
11,13,fa4,1777,0001,9102
11,13,fa4,1777,0003,9236
11,13,fa4,1777,0005,9244
11,13,fa4,1777,0007,9307
11,13,fa4,1777,0017,9885
11,13,fa4,1777,0037,10083
11,13,fa4,1777,0057,10071
11,13,fa4,1777,0077,10181
11,13,fa4,1777,0177,10930
11,13,fa4,1777,0377,11190
11,13,fa4,1777,0577,11196
11,13,fa4,1777,0777,11327
11,13,fa4,1777,1777,11898
11,13,fa4,1777,3777,12103
11,13,fa4,1777,5777,12131
11,13,fa4,1777,7777,12229
11,13,fa4,3777,0001,9288
11,13,fa4,3777,0003,9435
11,13,fa4,3777,0005,9436
11,13,fa4,3777,0007,9509
11,13,fa4,3777,0017,10112
11,13,fa4,3777,0037,10320
11,13,fa4,3777,0057,10312
11,13,fa4,3777,0077,10422
11,13,fa4,3777,0177,11210
11,13,fa4,3777,0377,11480
11,13,fa4,3777,0577,11490
11,13,fa4,3777,0777,11631
11,13,fa4,3777,1777,12235
11,13,fa4,3777,3777,12450
11,13,fa4,3777,5777,12481
11,13,fa4,3777,7777,12586
11,13,fa4,5777,0001,9288
11,13,fa4,5777,0003,9432
11,13,fa4,5777,0005,9438
11,13,fa4,5777,0007,9512
11,13,fa4,5777,0017,10114
11,13,fa4,5777,0037,10323
11,13,fa4,5777,0057,10308
11,13,fa4,5777,0077,10422
11,13,fa4,5777,0177,11213
11,13,fa4,5777,0377,11482
11,13,fa4,5777,0577,11491
11,13,fa4,5777,0777,11633
11,13,fa4,5777,1777,12240
11,13,fa4,5777,3777,12456
11,13,fa4,5777,5777,12478
11,13,fa4,5777,7777,12589
11,13,fa4,7777,0001,9389
11,13,fa4,7777,0003,9536
11,13,fa4,7777,0005,9537
11,13,fa4,7777,0007,9612
11,13,fa4,7777,0017,10233
11,13,fa4,7777,0037,10445
11,13,fa4,7777,0057,10431
11,13,fa4,7777,0077,10552
11,13,fa4,7777,0177,11357
11,13,fa4,7777,0377,11641
11,13,fa4,7777,0577,11650
11,13,fa4,7777,0777,11797
11,13,fa4,7777,1777,12413
11,13,fa4,7777,3777,12637
11,13,fa4,7777,5777,12667
11,13,fa4,7777,7777,12773
11,13,fa5,0001,0001,9263
11,13,fa5,0001,0003,9380
11,13,fa5,0001,0005,9394
11,13,fa5,0001,0007,9443
11,13,fa5,0001,0017,10099
11,13,fa5,0001,0037,10324
11,13,fa5,0001,0057,10314
11,13,fa5,0001,0077,10430
11,13,fa5,0001,0177,10421
11,13,fa5,0001,0377,10415
11,13,fa5,0001,0577,10421
11,13,fa5,0001,0777,10407
11,13,fa5,0001,1777,10405
11,13,fa5,0001,3777,10405
11,13,fa5,0001,5777,10407
11,13,fa5,0001,7777,10412
11,13,fa5,0003,0001,9401
11,13,fa5,0003,0003,9522
11,13,fa5,0003,0005,9537
11,13,fa5,0003,0007,9588
11,13,fa5,0003,0017,10261
11,13,fa5,0003,0037,10498
11,13,fa5,0003,0057,10482
11,13,fa5,0003,0077,10612
11,13,fa5,0003,0177,10607
11,13,fa5,0003,0377,10598
11,13,fa5,0003,0577,10598
11,13,fa5,0003,0777,10592
11,13,fa5,0003,1777,10588
11,13,fa5,0003,3777,10589
11,13,fa5,0003,5777,10589
11,13,fa5,0003,7777,10590
11,13,fa5,0005,0001,9402
11,13,fa5,0005,0003,9525
11,13,fa5,0005,0005,9538
11,13,fa5,0005,0007,9581
11,13,fa5,0005,0017,10263
11,13,fa5,0005,0037,10495
11,13,fa5,0005,0057,10480
11,13,fa5,0005,0077,10609
11,13,fa5,0005,0177,10608
11,13,fa5,0005,0377,10598
11,13,fa5,0005,0577,10599
11,13,fa5,0005,0777,10592
